"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Gibson, Kyle",502043,"R","FF",361,"92.8",2289,"16.8",0.7844540636440228,0.8627968791528388,209.38165407134082,200.3279426604096,"4-Seam Fastball",86,660,675,9.053711410931214,9.053711410931218,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Gray, Josiah",680686,"R","FF",626,"94.6",2254,"19.9",0.9612759319206656,0.9951179121560284,210.67491775632215,209.8324245278279,"4-Seam Fastball",100,660,660,0.8424932284942486,0.8424932284942604,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Guerra, Javy",457915,"R","FF",68,"91.7",2127,"18",0.8841379301969492,0.961791414172662,188.62844652568864,185.8915330638246,"4-Seam Fastball",96,705,705,2.7369134618640487,2.7369134618640336,0,11,45,11,45,0,0,"11:45","11:45"," 0H 00M"
,"Harper, Ryne",607560,"R","FF",124,"86.5",1822,"10",0.5054435732376514,0.7422430832602409,200.33080991208993,179.3682366793908,"4-Seam Fastball",74,675,720,20.96257323269913,20.962573232699143,-45,11,15,12,0,0,45,"11:15","12:00","-0H 45M"
,"Harvey, Matt",518774,"R","FF",748,"93.4",2154,"18.9",0.9022345618889396,0.9783644600501189,222.2323608126021,223.2598559896947,"4-Seam Fastball",98,630,630,-1.0274951770925895,1.027495177092602,0,10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Hentges, Sam",656529,"L","FF",516,"94.6",2156,"15.7",0.7662264217772884,0.8860595943532773,147.68418130155393,155.2541775190147,"4-Seam Fastball",89,60,765,-7.569996217460755,7.569996217460753,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Jackson, Jay",543351,"R","FF",133,"94.8",2285,"18",0.847758900784945,0.9264060210425646,210.9454095720041,205.59399386075518,"4-Seam Fastball",93,660,675,5.351415711248933,5.351415711248965,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Jax, Griffin",643377,"R","FF",640,"92.6",2307,"19.9",0.9428491869997931,0.9738972147780418,222.56253921377694,219.35142222165712,"4-Seam Fastball",97,630,645,3.211116992119827,3.2111169921197966,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Jewell, Jake",657228,"R","FF",80,"94.6",2082,"14.8",0.7734655295072158,0.8616203775284058,217.34552466874956,207.21322138818581,"4-Seam Fastball",86,645,660,10.132303280563747,10.13230328056378,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Junis, Jakob",596001,"R","FF",216,"90.8",2243,"14.6",0.6810024432682619,0.7517328731744146,217.34043477099829,204.07034665244544,"4-Seam Fastball",75,645,675,13.270088118552849,13.270088118552843,-30,10,45,11,15,0,30,"10:45","11:15","-0H 30M"
,"Junk, Janson",676083,"R","FF",128,"92.5",2357,"15.6",0.731013628624503,0.7710718405918235,197.40115298073792,184.3425325801391,"4-Seam Fastball",77,690,705,13.058620400598812,13.058620400598816,-15,11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Kay, Anthony",641743,"L","FF",359,"94.5",2387,"15.9",0.7415552580639974,0.8178066095545375,145.1832537340015,157.90224157817414,"4-Seam Fastball",82,75,765,-12.71898784417263,12.718987844172633,30,1,15,12,45,0,30,"1:15","12:45","+0H 30M"
,"Keller, Brad",641745,"R","FF",677,"94.1",2328,"13.5",0.63510833017864,0.6924853592991579,191.18697632785907,174.59712488597827,"4-Seam Fastball",69,705,735,16.589851441880796,16.589851441880782,-30,11,45,12,15,0,30,"11:45","12:15","-0H 30M"
,"Keller, Kyle",664918,"R","FF",364,"94.5",2308,"18.5",0.8843828630846942,0.9272704067140134,205.0428769468147,204.01424111205571,"4-Seam Fastball",93,675,675,1.0286358347589726,1.0286358347589257,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Kennedy, Ian",453178,"R","FF",739,"94.1",2429,"20.5",0.9411424539355051,0.9752198017425021,216.59162929507661,213.37868901927968,"4-Seam Fastball",98,645,660,3.2129402757969387,3.2129402757969165,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Knehr, Reiss",663753,"R","FF",277,"93.5",2395,"16.5",0.7692125736022132,0.8240416245955413,212.96418697854938,202.37457806663417,"4-Seam Fastball",82,660,675,10.589608911915207,10.589608911915208,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Kranick, Max",668820,"R","FF",328,"94.2",2137,"18.1",0.8849316843179407,0.9581638683295126,204.34779638131485,202.2699925688948,"4-Seam Fastball",96,675,675,2.0778038124200577,2.0778038124200364,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Kremer, Dean",665152,"R","FF",544,"92.6",2308,"19.7",0.9091305699320265,0.9539792010852699,210.06079254166127,209.905786926052,"4-Seam Fastball",95,660,660,0.1550056156092694,0.15500561560929507,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Lowther, Zac",675912,"L","FF",307,"90.7",2207,"19.7",0.9210846618857872,0.9901888818917403,139.3410048115295,139.7669105235235,"4-Seam Fastball",99,75,75,-0.4259057119940053,0.42590571199399635,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"López, Yoan",661255,"R","FF",111,"95.7",2204,"16.6",0.812172769315809,0.9288410478453228,200.48577330711763,199.08472835070722,"4-Seam Fastball",93,675,675,1.4010449564104022,1.4010449564103957,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Maeda, Kenta",628317,"R","FF",460,"90.6",2264,"17.2",0.8070778837399836,0.8734965962535594,214.18528906097154,208.0869741996786,"4-Seam Fastball",87,645,660,6.098314861292948,6.09831486129294,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Mahle, Tyler",641816,"R","FF",1687,"94",2336,"20.8",0.9815887453522167,0.9970467412456253,219.33993309524453,217.3547543416771,"4-Seam Fastball",100,645,645,1.9851787535674248,1.9851787535674144,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Manaea, Sean",640455,"L","FF",23,"92.1",1957,"15.2",0.7479494828206954,0.9494961814091918,139.6068659080834,147.45572425811514,"4-Seam Fastball",95,75,60,-7.8488583500317475,7.848858350031756,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Manoah, Alek",666201,"R","FF",666,"93.7",2349,"16",0.7460529976766391,0.7793849548915581,210.802630428843,198.83341701490463,"4-Seam Fastball",78,660,675,11.969213413938377,11.969213413938364,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Mayers, Mike",594577,"R","FF",471,"94.5",2346,"19.8",0.9178875164333425,0.9313820207589464,219.91503647988299,216.4533338957197,"4-Seam Fastball",93,645,645,3.4617025841632767,3.46170258416327,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Mazza, Chris",607391,"R","FF",18,"90",2053,"16.4",0.7767159376971186,0.8573073638184213,234.16230719339706,226.2439064745389,"4-Seam Fastball",86,615,630,7.918400718858152,7.918400718858179,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Mejía, J.C.",650496,"R","FF",158,"93",2203,"11.6",0.5577663293772558,0.718939577780864,230.61832071401918,222.18807764892244,"4-Seam Fastball",72,615,630,8.430243065096732,8.43024306509672,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Mella, Keury",622492,"R","FF",15,"94.3",1993,"17.8",0.8888458918877274,0.9873616281042109,234.25398268647513,230.1200233024632,"4-Seam Fastball",99,615,615,4.133959384011916,4.133959384011933,0,10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Mills, Wyatt",670090,"R","FF",54,"93",1951,"18.3",0.8999573007585863,0.9653822118867855,248.15845174596092,244.37894603915447,"4-Seam Fastball",97,585,585,3.7795057068064466,3.7795057068064444,0,9,45,9,45,0,0,"9:45","9:45"," 0H 00M"
,"Milner, Hoby",571948,"L","FF",198,"89.1",1963,"16.9",0.8572951492669029,0.9705274648151487,102.61810472645504,111.07201548048702,"4-Seam Fastball",97,150,135,-8.45391075403198,8.453910754031996,15,2,30,2,15,0,15,"2:30","2:15","+0H 15M"
,"Minaya, Juan",573668,"R","FF",336,"95.2",2236,"17.5",0.8513137142080477,0.9103369601902923,227.73609508462698,220.37374276191576,"4-Seam Fastball",91,630,645,7.362352322711217,7.362352322711228,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Minter, A.J.",621345,"L","FF",363,"96.1",2355,"17.4",0.839336203678493,0.8841660097670339,147.47705208083983,158.13420482622988,"4-Seam Fastball",88,60,765,-10.65715274539005,10.657152745390048,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Morgan, Adam",605388,"L","FF",62,"93",2300,"17",0.8168841341241804,0.9087749460260434,130.66167970190406,136.84309123676692,"4-Seam Fastball",91,105,90,-6.18141153486286,6.181411534862839,15,1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Muller, Kyle",666205,"L","FF",280,"93.4",2435,"16",0.7555677309813562,0.8157809829702027,143.16602932890325,155.32861031759342,"4-Seam Fastball",82,75,765,-12.162580988690166,12.162580988690191,30,1,15,12,45,0,30,"1:15","12:45","+0H 30M"
,"Nance, Tommy",667297,"R","FF",98,"95.2",2280,"14.2",0.6771430434862914,0.8380529246819185,216.091060006994,219.9279550909585,"4-Seam Fastball",84,645,645,-3.8368950839644924,3.8368950839645084,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Nelson, Kyle",669459,"L","FF",31,"92.9",2148,"16.2",0.7892497935684649,0.8817576927108228,150.23208944622547,157.94203966030497,"4-Seam Fastball",88,60,765,-7.709950214079498,7.709950214079508,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Nelson, Nick",656793,"R","FF",179,"96.4",2070,"19",0.9214105135142193,0.9650978088326747,208.73599680761646,205.41851736183892,"4-Seam Fastball",97,660,675,3.3174794457775363,3.3174794457775123,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Ober, Bailey",641927,"R","FF",854,"92.3",2178,"16.6",0.8051557325022316,0.8708696012514798,206.0336326284798,203.61496464566082,"4-Seam Fastball",87,675,675,2.418667982818988,2.418667982819003,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Oviedo, Luis",665854,"R","FF",292,"94.3",2199,"18",0.8761349872163418,0.948287159720381,210.227240401342,206.27227877250755,"4-Seam Fastball",95,660,660,3.9549616288344396,3.9549616288344662,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Plesac, Zach",668676,"R","FF",918,"92.8",2047,"18.8",0.9270247983326659,0.9927356734802177,210.48249823063344,209.1880224075714,"4-Seam Fastball",99,660,660,1.2944758230620437,1.294475823062039,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Plutko, Adam",592644,"R","FF",503,"91.6",2248,"18.8",0.8810464656616266,0.9456090652496302,197.67991333277976,193.73696088710673,"4-Seam Fastball",95,690,690,3.942952445673029,3.9429524456730136,0,11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Poteet, Cody",547001,"R","FF",267,"93.6",2423,"17.1",0.7923158288896756,0.795871023476194,215.47498864272097,206.34667922697074,"4-Seam Fastball",80,645,660,9.128309415750238,9.128309415750275,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Price, David",456034,"L","FF",213,"92.9",2019,"15.4",0.7892780904056215,0.9190705822638953,135.9625469276776,142.16532061503585,"4-Seam Fastball",92,90,75,-6.2027736873582455,6.202773687358242,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Rogers, Josh",642028,"L","FF",270,"90.5",2078,"19.1",0.9231380171237515,0.9907251369866892,137.47300956291167,141.42183638065546,"4-Seam Fastball",99,90,75,-3.948826817743793,3.948826817743791,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Romero, Jhon",664584,"R","FF",50,"94.5",2096,"16.3",0.8880633758912494,0.955553661533523,210.67187163884563,204.15534709933647,"4-Seam Fastball",96,660,675,6.516524539509163,6.516524539509144,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Romero, JoJo",668941,"L","FF",60,"94.7",2158,"16.3",0.8068188776948431,0.8813451319209943,136.1509164454642,145.4947082660804,"4-Seam Fastball",88,90,75,-9.343791820616218,9.343791820616223,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Romo, Sergio",489265,"R","FF",21,"85.6",2234,"17.8",0.8141993255020757,0.8170911624850639,237.40659698230644,231.6969611988096,"4-Seam Fastball",82,600,615,5.70963578349685,5.70963578349683,-15,10,0,10,15,0,15,"10:00","10:15","-0H 15M"
,"Rosscup, Zac",573127,"L","FF",15,"90.7",1866,"18.4",0.945714562396982,0.9846797436228569,153.66341360719483,157.2959351398892,"4-Seam Fastball",98,60,765,-3.632521532694369,3.632521532694385,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Sewald, Paul",623149,"R","FF",642,"92.3",2444,"18.3",0.8222310120957586,0.8220683807124841,234.6262235425164,225.07013101474217,"4-Seam Fastball",82,615,630,9.55609252777424,9.556092527774231,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Smith, Burch",572143,"R","FF",467,"93.4",2277,"18.1",0.847359045087705,0.91064047484843,204.32835073844683,203.78264678836052,"4-Seam Fastball",91,675,675,0.5457039500863061,0.5457039500863403,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Smith, Caleb",592761,"L","FF",992,"91.4",2422,"21.2",0.9969066536657921,0.9881719938640311,143.02505129261166,145.28441048573856,"4-Seam Fastball",99,75,75,-2.2593591931268975,2.259359193126888,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Snead, Kirby",669912,"L","FF",19,"93.6",2542,"19.8",0.8919047113618883,0.9496454033616799,123.48657360869001,128.6862654095553,"4-Seam Fastball",95,120,105,-5.199691800865281,5.1996918008652795,15,2,0,1,45,0,15,"2:00","1:45","+0H 15M"
,"Snell, Blake",605483,"L","FF",1227,"95.1",2398,"19.3",0.8953994787475357,0.9353535804413616,156.49141566206137,161.96911214894826,"4-Seam Fastball",94,765,750,-5.4776964868868845,5.47769648688688,15,12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Snyder, Nick",676766,"R","FF",46,"98.7",2332,"19.6",0.9436671241081399,0.9515952878757346,208.37605065152616,202.89960768279042,"4-Seam Fastball",95,660,675,5.476442968735739,5.476442968735705,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Speier, Gabe",642100,"L","FF",26,"93.9",2113,"15.5",0.7772459331850688,0.8528644127016334,134.08711003521356,140.01996864130962,"4-Seam Fastball",85,90,75,-5.932858606096062,5.932858606096059,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Stanek, Ryne",592773,"R","FF",688,"97.6",2228,"19.2",0.9213759921811618,0.9909857163810069,213.64635439505344,214.02569395094943,"4-Seam Fastball",99,660,645,-0.3793395558959958,0.37933955589601004,15,11,0,10,45,0,15,"11:00","10:45","+0H 15M"
,"Strahm, Matt",621381,"L","FF",63,"93.1",2282,"18.3",0.925477957573244,0.9713330424932312,129.2661659093737,133.0839386480858,"4-Seam Fastball",97,105,90,-3.8177727387120797,3.8177727387120757,15,1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Sulser, Cole",642121,"R","FF",545,"93.2",2289,"19.8",0.9198569597299266,0.9729649389691306,209.10920315205237,206.21820801755925,"4-Seam Fastball",97,660,675,2.8909951344931244,2.8909951344931537,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Suter, Brent",608718,"L","FF",846,"87.3",2165,"11.6",0.5506045584508935,0.651653702193518,176.37827579689724,200.7309444476048,"4-Seam Fastball",65,720,675,-24.352668650707557,24.352668650707574,45,12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"Tate, Dillon",622253,"R","FF",16,"95.4",2019,"16.6",0.821719775022439,0.9404719990218712,233.1078716756234,233.25863706473768,"4-Seam Fastball",94,615,615,-0.15076538911429793,0.1507653891142348,0,10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Taylor, Josh",657031,"L","FF",286,"94.6",2249,"15.8",0.7411227538067938,0.8153368782913917,152.00397847876124,166.143331660993,"4-Seam Fastball",82,60,750,-14.139353182231758,14.13935318223176,30,1,0,12,30,0,30,"1:00","12:30","+0H 30M"
,"Tepera, Ryan",572193,"R","FF",316,"93.3",2243,"18.3",0.8719440701645668,0.9464514238868971,214.122292822469,206.62296325050926,"4-Seam Fastball",95,645,660,7.499329571959748,7.499329571959748,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Tomlin, Josh",458708,"R","FF",182,"88.9",2311,"18.8",0.8695901696152815,0.896333106827814,206.39345466533942,199.02373125873115,"4-Seam Fastball",90,660,675,7.369723406608273,7.369723406608291,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Trivino, Lou",642152,"R","FF",304,"95.6",2008,"16.5",0.823000784292624,0.9012577185105197,218.21129339994286,211.39860361596027,"4-Seam Fastball",90,645,660,6.8126897839825915,6.812689783982615,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Voth, Austin",608723,"R","FF",605,"94.2",2358,"17.6",0.8181196020727517,0.8812978009703458,205.12908325115524,197.94244819358107,"4-Seam Fastball",88,675,690,7.186635057574165,7.186635057574159,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Watson, Tony",453265,"L","FF",210,"92.5",2312,"17.6",0.8260057330717638,0.9289668468173974,117.3967724914673,122.02942734853245,"4-Seam Fastball",93,120,120,-4.632654857065148,4.632654857065165,0,2,0,2,0,0,0,"2:00","2:00"," 0H 00M"
,"Weaver, Luke",596133,"R","FF",684,"93.6",2457,"18.7",0.8763728812493153,0.9538948770232744,203.14922868477728,204.4298915147983,"4-Seam Fastball",95,675,675,-1.280662830021015,1.280662830021001,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Wells, Tyler",669330,"R","FF",521,"95.2",2429,"19.9",0.9112072267879644,0.9430440253408028,197.5152701333123,193.03963901108483,"4-Seam Fastball",94,690,690,4.475631122227469,4.4756311222275,0,11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"White, Mitch",669952,"R","FF",399,"94.4",2333,"16.6",0.7794404551036732,0.8123298301617534,197.55629355123125,190.59448969067563,"4-Seam Fastball",81,690,705,6.961803860555619,6.961803860555635,-15,11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Winkler, Dan",595465,"R","FF",156,"94",2548,"18.5",0.8386818260323052,0.8685771832973322,209.48749382874982,205.30561648709667,"4-Seam Fastball",87,660,675,4.1818773416531485,4.181877341653134,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Wisler, Matt",605538,"R","FF",72,"91.5",2110,"19.5",0.9292645540201924,0.9691279762330626,211.96423146024796,209.3245497724521,"4-Seam Fastball",97,660,660,2.6396816877958713,2.6396816877958647,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Wood, Hunter",621056,"R","FF",20,"93.4",2440,"19.3",0.8760369323258651,0.9374540692468138,186.102195203482,183.7807687079181,"4-Seam Fastball",94,705,705,2.3214264955639123,2.3214264955639274,0,11,45,11,45,0,0,"11:45","11:45"," 0H 00M"
,"Wright, Kyle",657140,"R","FF",46,"93.6",2383,"15.5",0.6989075826880546,0.7441132283722838,217.95371822633325,215.95342457669557,"4-Seam Fastball",74,645,645,2.0002936496376833,2.0002936496376695,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Zerpa, Angel",672582,"L","FF",40,"94.2",2186,"16",0.7826061117152293,0.8521100730130391,139.9432033646991,145.2144144744553,"4-Seam Fastball",85,75,75,-5.271211109756223,5.271211109756216,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Zimmer, Kyle",622092,"R","FF",468,"94.1",2249,"14.7",0.7084977573116227,0.8526833989485396,179.97616279442485,178.0920457587513,"4-Seam Fastball",85,720,720,1.8841170356735404,1.884117035673513,0,12,0,12,0,0,0,"12:00","12:00"," 0H 00M"
,"Zuber, Tyler",676604,"R","FF",290,"94.6",2228,"18.1",0.872848961280047,0.9244157765880764,217.26939263673572,211.24042997067642,"4-Seam Fastball",92,645,660,6.0289626660593,6.028962666059294,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Abreu, Albert",656061,"R","FF",105,"97.8",2133,"19.3",0.953004251795021,0.9868481292543771,224.97860222947318,219.73510387287462,"4-Seam Fastball",99,630,645,5.243498356598565,5.243498356598548,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Adams, Austin",613534,"R","FF",124,"94.1",2571,"12.7",0.5704086187950713,0.5970514566674681,229.90707099046415,227.03590316583927,"4-Seam Fastball",60,615,630,2.8711678246248766,2.871167824624914,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Alcala, Jorge",660896,"R","FF",327,"97.4",2346,"19.2",0.9109144378665497,0.9566160332354378,220.08309612701714,215.9651129991436,"4-Seam Fastball",96,645,645,4.1179831278735435,4.117983127873554,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Allard, Kolby",663465,"L","FF",966,"91.5",2121,"18.2",0.8758518619609976,0.9541115404686354,148.0470140551913,153.67454936530044,"4-Seam Fastball",95,60,60,-5.627535310109124,5.6275353101091525,0,1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Alvarez, Jose",501625,"L","FF",115,"91.2",2300,"18.5",0.8618956162651424,0.9349974030442675,137.90704506936493,144.0738315327842,"4-Seam Fastball",93,90,75,-6.166786463419271,6.166786463419274,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Anderson, Ian",666120,"R","FF",1020,"94.6",2044,"17.8",0.9041762930144672,0.996483482462499,202.57599062208556,198.39992630486728,"4-Seam Fastball",100,675,690,4.176064317218277,4.176064317218301,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Antone, Tejay",622088,"R","FF",170,"96.8",2677,"19.3",0.8575848634078315,0.8699798608212572,218.51295207936334,218.32288315198903,"4-Seam Fastball",87,645,645,0.19006892737431258,0.19006892737427883,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Archer, Chris",502042,"R","FF",147,"92",2120,"19.5",0.9355197437422808,0.9619013067167407,202.1379294232176,198.5816069316678,"4-Seam Fastball",96,675,690,3.5563224915497926,3.556322491549808,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Barlow, Scott",605130,"R","FF",405,"95.3",2306,"14.8",0.702837489916678,0.7720823735823434,209.11738362579916,201.368774927008,"4-Seam Fastball",77,660,675,7.748608698791173,7.7486086987911635,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Barnes, Jacob",606930,"R","FF",312,"94.8",2396,"18.4",0.8482146218999854,0.8669646630106708,197.61854532503824,188.66846896205843,"4-Seam Fastball",87,690,705,8.950076362979814,8.950076362979807,-15,11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Barria, Jaime",642545,"R","FF",330,"93.2",2309,"16.6",0.7793524845507919,0.8638762774732756,191.73396439788462,196.48142609751312,"4-Seam Fastball",86,690,690,-4.747461699628502,4.747461699628491,0,11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Bass, Anthony",542914,"R","FF",72,"95.4",1976,"17.4",0.8911253667113851,0.9660009571969285,206.0027208422101,201.04545516396718,"4-Seam Fastball",97,675,675,4.957265678242919,4.957265678242929,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Bauer, Trevor",545333,"R","FF",626,"93.9",2777,"22.2",0.9596532993657549,0.9346740192491017,208.19744974654793,207.59853213860129,"4-Seam Fastball",93,660,660,0.5989176079466461,0.5989176079466484,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Baumann, Mike",657508,"R","FF",101,"93.6",2095,"17.8",0.8687570912898339,0.9518204826075641,195.7730598229945,191.35536615442953,"4-Seam Fastball",95,690,690,4.417693668564965,4.417693668564949,0,11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Bednar, David",670280,"R","FF",520,"96.7",2290,"18.6",0.8953874110226505,0.9709668569380056,214.89380089192184,210.0179900043401,"4-Seam Fastball",97,645,660,4.875810887581736,4.875810887581721,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Benjamin, Wes",605138,"L","FF",200,"91.3",2300,"20.7",0.974694031226768,0.9835417693413679,150.29034153662224,155.25766269652996,"4-Seam Fastball",98,60,765,-4.967321159907726,4.967321159907718,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Biddle, Jesse",592145,"L","FF",85,"93",2607,"15.8",0.7040091707625735,0.793397389978605,147.79825757720698,158.39646357763854,"4-Seam Fastball",79,60,765,-10.59820600043156,10.598206000431572,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Bieber, Shane",669456,"R","FF",545,"92.8",2335,"20.6",0.9461515143523522,0.9728164872909384,211.5551667848775,209.41403191772204,"4-Seam Fastball",97,660,660,2.141134867155472,2.141134867155464,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Boyd, Matthew",571510,"L","FF",534,"92",2333,"18.3",0.8399926476221105,0.8950047361052753,140.1999774578264,142.19957411690132,"4-Seam Fastball",90,75,75,-1.9995966590749106,1.9995966590749021,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Brasier, Ryan",518489,"R","FF",135,"95.1",2135,"16.5",0.7998786322300333,0.9128757522755809,210.28019428079602,203.36955442773996,"4-Seam Fastball",91,660,675,6.910639853056068,6.910639853056049,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Brebbia, John",605154,"R","FF",158,"92.9",2257,"19.8",0.9240557591386657,0.9892100187522463,215.06795796024394,211.95660255975673,"4-Seam Fastball",99,645,660,3.111355400487213,3.1113554004872013,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Brice, Austin",592169,"R","FF",118,"92.7",2243,"19.2",0.8795123057269761,0.9390971105504775,257.3325084796065,254.07603462943126,"4-Seam Fastball",94,570,570,3.2564738501752117,3.256473850175215,0,9,30,9,30,0,0,"9:30","9:30"," 0H 00M"
,"Brothers, Rex",571521,"L","FF",632,"94.5",2107,"18.7",0.919442902904793,0.9659175975568556,143.55451630830237,151.18627766776288,"4-Seam Fastball",97,75,60,-7.631761359460512,7.631761359460514,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Buchter, Ryan",488748,"L","FF",151,"90.5",2217,"19.8",0.9539357496895743,0.9779656379567837,143.8964785367279,150.18504677071834,"4-Seam Fastball",98,75,60,-6.288568233990446,6.288568233990459,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Burrows, Beau",663366,"R","FF",154,"93.1",2194,"19.1",0.9363910316221146,0.9942886300613996,203.5775339195579,202.10432958031205,"4-Seam Fastball",99,675,675,1.4732043392458536,1.4732043392458578,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Carlton, Drew",656290,"R","FF",42,"89.6",2020,"17.9",0.8776617555170301,0.9623975740711326,239.52107580449584,233.2561705566481,"4-Seam Fastball",96,600,615,6.264905247847736,6.264905247847748,-15,10,0,10,15,0,15,"10:00","10:15","-0H 15M"
