"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Graterol, Brusdar",660813,"R","FF",72,"99.4",2106,"15.4",0.78081065943889,0.8903753086840508,223.40264867372295,214.41001378382555,"4-Seam Fastball",89,630,645,8.992634889897403,8.992634889897403,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Graveman, Kendall",608665,"R","FF",123,"96.6",2373,"17.7",0.8356084900950276,0.9127029234234497,219.39748179804727,212.5233967403632,"4-Seam Fastball",91,645,660,6.874085057684056,6.874085057684092,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Heasley, Jonathan",669169,"R","FF",826,"93.4",2322,"20.3",0.964741985589282,0.9851709946217895,205.38646609659818,205.05725891393547,"4-Seam Fastball",99,675,675,0.32920718266271365,0.32920718266273924,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Kaprielian, James",621076,"R","FF",1087,"94",2007,"16.9",0.8380952193010958,0.9135966703265396,215.61280023647907,207.80705877978178,"4-Seam Fastball",91,645,660,7.805741456697291,7.8057414566973,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Kittredge, Andrew",552640,"R","FF",32,"93.7",2623,"16.6",0.7200828929607641,0.6208637585456827,193.80394660780624,176.8292804248561,"4-Seam Fastball",62,690,720,16.97466618295013,16.974666182950152,-30,11,30,12,0,0,30,"11:30","12:00","-0H 30M"
,"Lorenzen, Michael",547179,"R","FF",333,"94.7",2453,"18.9",0.8580029070718072,0.9028330246504732,226.5584087849872,220.97998755939503,"4-Seam Fastball",90,630,645,5.578421225592166,5.578421225592191,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"McClanahan, Shane",663556,"L","FF",876,"96.7",2233,"20.6",0.9771788464752864,0.9916320200710909,141.96516004479432,146.41095665192253,"4-Seam Fastball",99,75,60,-4.445796607128216,4.445796607128216,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"McKenzie, Triston",663474,"R","FF",1566,"92.5",2312,"20.2",0.9510166649061228,0.9819330640413545,190.62559619607572,188.75971837343553,"4-Seam Fastball",98,705,705,1.8658778226401864,1.8658778226402082,0,11,45,11,45,0,0,"11:45","11:45"," 0H 00M"
,"Middleton, Keynan",641871,"R","FF",120,"95.1",2363,"18.5",0.8821675923456066,0.8901553294827633,213.44718222359356,205.0728246279867,"4-Seam Fastball",89,660,675,8.374357595606853,8.374357595606815,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Mushinski, Parker",656786,"L","FF",25,"92.1",2382,"14.6",0.6507796732108725,0.7671092970230099,168.3102819005314,173.78331941468653,"4-Seam Fastball",77,750,735,-5.4730375141551235,5.473037514155125,15,12,30,12,15,0,15,"12:30","12:15","+0H 15M"
,"Márquez, Germán",608566,"R","FF",851,"95.6",2138,"15.8",0.8474105292070836,0.9414705534282888,222.3306290247969,216.37839773750446,"4-Seam Fastball",94,630,645,5.952231287292449,5.95223128729246,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Pérez, Francisco",660906,"L","FF",126,"93.3",2064,"18.3",0.8920577281337236,0.9630778898086908,153.57426282768628,157.3525269202032,"4-Seam Fastball",96,60,765,-3.778264092516906,3.7782640925169164,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Richards, Garrett",572070,"R","FF",176,"94.4",2310,"8.1",0.38122746805417473,0.5503285507144127,197.4762201282966,175.22235392453274,"4-Seam Fastball",55,690,735,22.253866203763863,22.253866203763874,-45,11,30,12,15,0,45,"11:30","12:15","-0H 45M"
,"Rodríguez, Joely",570257,"L","FF",47,"92.7",2033,"16.6",0.8111188582162213,0.8897538916563864,125.5353463297709,133.26451140462032,"4-Seam Fastball",89,105,90,-7.729165074849419,7.729165074849425,15,1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Sandoval, Patrick",663776,"L","FF",554,"93.1",2037,"16.5",0.8137135314030384,0.8835102650095914,154.88873441886656,165.3947044213576,"4-Seam Fastball",88,765,750,-10.50597000249104,10.505970002491061,15,12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Sanmartin, Reiver",665665,"L","FF",186,"90.9",2240,"18.1",0.8550796012200359,0.8982534499404862,119.04615894696434,128.0726831593891,"4-Seam Fastball",90,120,105,-9.02652421242476,9.026524212424741,15,2,0,1,45,0,15,"2:00","1:45","+0H 15M"
,"Sheffield, Jordan",642068,"R","FF",17,"93.7",2336,"14.2",0.7299067874561558,0.817550579312468,205.1141589875291,201.74230435895902,"4-Seam Fastball",82,675,675,3.371854628570077,3.371854628570041,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Sheffield, Justus",656954,"L","FF",21,"91.6",1971,"14.9",0.7121937771260842,0.8792352067141004,147.11904966756856,156.54003401477627,"4-Seam Fastball",88,60,765,-9.420984347207707,9.420984347207721,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Stephens, Jackson",623451,"R","FF",343,"94.1",2062,"15.3",0.7749888155606973,0.8588359848443041,215.3377618304329,204.5367699380606,"4-Seam Fastball",86,645,675,10.80099189237231,10.800991892372313,-30,10,45,11,15,0,30,"10:45","11:15","-0H 30M"
,"Strzelecki, Peter",657265,"R","FF",322,"93.5",2416,"17.8",0.8328308669225565,0.861933756303476,232.3581615850306,222.46831983969312,"4-Seam Fastball",86,615,630,9.889841745337463,9.889841745337474,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Syndergaard, Noah",592789,"R","FF",297,"94.1",2136,"14.9",0.7200441624089345,0.8310955697402435,209.51467083720615,204.08396676565644,"4-Seam Fastball",83,660,675,5.430704071549712,5.430704071549762,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Sánchez, Aníbal",434671,"R","FF",207,"89.8",2064,"16.4",0.7950034506586562,0.9033026509391887,198.8818009039225,193.8605152069454,"4-Seam Fastball",90,675,690,5.021285696977117,5.0212856969770945,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Verlander, Justin",434378,"R","FF",1312,"95",2424,"21.2",0.9638352053161161,0.9700689242822419,206.94803517675484,208.07908185754218,"4-Seam Fastball",97,660,660,-1.1310466807873354,1.1310466807873174,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Vizcaíno, Arodys",527055,"R","FF",65,"97.3",2247,"19.3",0.9421554376555806,0.9915027278793271,223.5414103696375,227.0351825130711,"4-Seam Fastball",99,630,630,-3.4937721434336027,3.4937721434335915,0,10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Whitlock, Garrett",676477,"R","FF",33,"95.1",2120,"19.1",0.9280423706606128,0.9929637641049733,225.4275674417314,216.1101256026006,"4-Seam Fastball",99,630,645,9.317441839130822,9.317441839130822,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Woodruff, Brandon",605540,"R","FF",957,"96.3",2351,"18.1",0.8618522390294799,0.8997597305940104,206.5217121652732,200.23165849085086,"4-Seam Fastball",90,660,675,6.2900536744223245,6.290053674422345,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Zimmermann, Bruce",669145,"L","FF",324,"90.6",2333,"18.1",0.8135609031313652,0.7766311987692064,148.72381646352312,152.71907131113042,"4-Seam Fastball",78,60,60,-3.995254847607299,3.995254847607282,0,1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Brazobán, Huascar",623211,"R","FF",152,"97.3",2232,"17.9",0.8603718401981473,0.9217101357925167,226.37790729493696,217.8367917241895,"4-Seam Fastball",92,630,645,8.54111557074745,8.541115570747435,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Bumgarner, Madison",518516,"L","FF",865,"91.2",2210,"16.8",0.8146338787077231,0.8711835576381071,143.8190216095108,151.10343156063598,"4-Seam Fastball",87,75,60,-7.284409951125184,7.284409951125196,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Espinoza, Anderson",659262,"R","FF",236,"93.9",1903,"16.4",0.8573364969587298,0.9629830732338915,215.35062419586816,212.7956830298109,"4-Seam Fastball",96,645,660,2.5549411660572616,2.5549411660572856,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Fernández, Junior",658551,"R","FF",42,"98.8",2194,"18.1",0.8991656719038793,0.9576750068279809,222.20864375139215,213.5392644539948,"4-Seam Fastball",96,630,660,8.669379297397342,8.669379297397311,-30,10,30,11,0,0,30,"10:30","11:00","-0H 30M"
,"Gallegos, Giovanny",606149,"R","FF",472,"94.3",2385,"19.8",0.9284716448770832,0.9883800126480118,203.36807827402882,203.48254074157813,"4-Seam Fastball",99,675,675,-0.11446246754931622,0.11446246754932467,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"González, Chi Chi",592346,"R","FF",116,"92.6",2283,"12",0.5655274971471824,0.6703166828041142,212.89745070849642,200.12904313126626,"4-Seam Fastball",67,660,675,12.768407577230164,12.768407577230148,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Hernández, Carlos",672578,"R","FF",493,"96.7",2365,"18.7",0.8915688954476741,0.9326079158352915,212.18844471001208,206.78840811285204,"4-Seam Fastball",93,660,660,5.400036597160039,5.400036597160068,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Jefferies, Daulton",641726,"R","FF",74,"92.4",2123,"18.2",0.8596799344392388,0.9632691003497716,219.53430232368817,218.840596134669,"4-Seam Fastball",96,645,645,0.6937061890191671,0.6937061890191775,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Lakins Sr., Travis",664042,"R","FF",78,"94",2248,"15.6",0.7339784113597255,0.7878700559686973,205.28125029453517,193.78515723478736,"4-Seam Fastball",79,675,690,11.496093059747807,11.496093059747807,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Misiewicz, Anthony",664948,"L","FF",131,"93.5",2122,"17.6",0.8453001921867327,0.9196766920507317,153.05046815105635,149.47291862279891,"4-Seam Fastball",92,60,60,3.5775495282574354,3.5775495282574212,0,1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Montgomery, Jordan",656756,"L","FF",459,"93",2306,"16.9",0.793654990855823,0.8306491431527637,141.6120267438797,147.20566587297492,"4-Seam Fastball",83,75,60,-5.593639129095209,5.5936391290952185,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Morales, Francisco",672839,"R","FF",31,"95.2",2051,"15.6",0.7867826193901443,0.9083723615938448,214.27453577929234,204.23539286227978,"4-Seam Fastball",91,645,675,10.039142917012555,10.039142917012569,-30,10,45,11,15,0,30,"10:45","11:15","-0H 30M"
,"Pilkington, Konnor",663455,"L","FF",656,"92.1",2220,"18.4",0.888264649812709,0.9515684882369995,145.9986534029959,147.695678446675,"4-Seam Fastball",95,75,60,-1.6970250436791048,1.6970250436791052,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Rodriguez, Eduardo",593958,"L","FF",524,"91.7",2172,"15.5",0.7327996139798694,0.816070154751808,151.33575166155478,152.5705728359652,"4-Seam Fastball",82,60,60,-1.2348211744104276,1.2348211744104285,0,1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Rodríguez, Dereck",605446,"R","FF",39,"91.6",2129,"17.4",0.8133605232597434,0.9306363547648391,195.990773266259,193.33034360483174,"4-Seam Fastball",93,690,690,2.6604296614272585,2.6604296614272376,0,11,30,11,30,0,0,"11:30","11:30"," 0H 00M"
,"Rodríguez, Manuel",655889,"R","FF",29,"95",2313,"15.4",0.731564787184197,0.8086594867369019,203.04104691819586,193.59381663288355,"4-Seam Fastball",81,675,690,9.447230285312315,9.447230285312306,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Sawamura, Hirokazu",617228,"R","FF",404,"95.9",2112,"17.8",0.8657131166147987,0.9536010146827525,211.6565779552212,210.97177660985855,"4-Seam Fastball",95,660,660,0.6848013453626436,0.6848013453626292,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Senzatela, Antonio",622608,"R","FF",819,"94.2",2133,"11",0.5973020612636301,0.817786989526008,205.01650890135446,199.0147571602174,"4-Seam Fastball",82,675,675,6.001751741137042,6.001751741137035,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Severino, Anderson",644429,"L","FF",79,"96",1950,"16.9",0.8468230539483149,0.9560791294898429,144.74948213336842,152.0626490132321,"4-Seam Fastball",96,75,60,-7.313166879863672,7.313166879863658,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Steckenrider, Drew",608716,"R","FF",186,"94.1",2300,"20.7",0.9418170337443904,0.990235517078463,207.38387265121636,204.4147664394776,"4-Seam Fastball",99,660,675,2.9691062117387617,2.9691062117387843,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Stephenson, Robert",596112,"R","FF",437,"96.8",2389,"18.8",0.9645250029697074,0.988021936020643,222.24232593085014,219.36843096345058,"4-Seam Fastball",99,630,645,2.873894967399565,2.873894967399576,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Strasburg, Stephen",544931,"R","FF",23,"90.3",1936,"15.5",0.7618197689276798,0.8453193154695916,212.7711141911086,201.79991422783348,"4-Seam Fastball",85,660,675,10.971199963275126,10.971199963275122,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Strickland, Hunter",519326,"R","FF",538,"95",2353,"13.9",0.6596695648693974,0.7840641438874979,214.03053699842053,201.90570843510588,"4-Seam Fastball",78,645,675,12.12482856331465,12.124828563314647,-30,10,45,11,15,0,30,"10:45","11:15","-0H 30M"
,"Tetreault, Jackson",676194,"R","FF",211,"94.6",2018,"16.7",0.8346637495510376,0.9222048644446416,203.70170791454592,214.94477431239767,"4-Seam Fastball",92,675,645,-11.243066397851749,11.243066397851747,30,11,15,10,45,0,30,"11:15","10:45","+0H 30M"
,"Cleavinger, Garrett",664076,"L","FF",131,"96",2303,"18.8",0.8805855247773023,0.9383572925337911,135.53876240959397,143.63557058410655,"4-Seam Fastball",94,90,75,-8.096808174512574,8.096808174512562,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"DeSclafani, Anthony",543101,"R","FF",44,"92.6",2274,"20.1",0.9190395469308669,0.9664555869560949,215.55439274760897,212.78993911542793,"4-Seam Fastball",97,645,660,2.764453632181045,2.764453632181073,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Gutierrez, Vladimir",661269,"R","FF",336,"92.8",2142,"18.4",0.8802052673326785,0.9150690360128357,226.04859534116264,223.24889173911686,"4-Seam Fastball",92,630,630,2.7997036020457813,2.7997036020457706,0,10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Hernández, Elieser",622694,"R","FF",469,"91.6",2095,"18.4",0.8830825303572167,0.920882800156168,210.27132863221593,201.35286406254627,"4-Seam Fastball",92,660,675,8.918464569669652,8.918464569669647,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Liberatore, Matthew",669461,"L","FF",224,"93.7",2116,"17.4",0.8666326765382322,0.9392677625310961,151.19887944542808,155.1942534782836,"4-Seam Fastball",94,60,765,-3.9953740328555227,3.9953740328555223,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Loáisiga, Jonathan",642528,"R","FF",11,"98.2",2428,"19.1",0.885546999392714,0.9001128533296993,218.17725279124986,211.5784881458166,"4-Seam Fastball",90,645,660,6.598764645433249,6.598764645433235,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Plassmeyer, Michael",674681,"L","FF",57,"89.2",2335,"17",0.7666781671050992,0.778685600986902,137.4897437059352,151.03737501986814,"4-Seam Fastball",78,90,60,-13.547631313932925,13.547631313932923,30,1,30,1,0,0,30,"1:30","1:00","+0H 30M"
,"De Los Santos, Enyel",660853,"R","FF",494,"95.3",2253,"18.4",0.8848743310328255,0.9600046355786479,226.21976945036164,222.40307677397124,"4-Seam Fastball",96,630,630,3.816692676390403,3.816692676390438,0,10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Merryweather, Julian",657240,"R","FF",210,"97.3",2288,"17.7",0.8376920736568587,0.8894365570500408,210.92395673705934,202.6679175598266,"4-Seam Fastball",89,660,675,8.256039177232736,8.256039177232752,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Underwood Jr., Duane",621249,"R","FF",118,"95.9",2254,"16.2",0.7837831453170668,0.8526713448702821,210.10401339094676,207.90992864979285,"4-Seam Fastball",85,660,660,2.1940847411539153,2.1940847411539,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Castellanos, Humberto",528748,"R","FF",78,"89.4",2131,"13",0.6214292580970692,0.724056237512697,224.5813711744515,211.1491485581726,"4-Seam Fastball",72,630,660,13.432222616278892,13.432222616278894,-30,10,30,11,0,0,30,"10:30","11:00","-0H 30M"
,"Hernández, Darwinzon",650382,"L","FF",110,"94.3",2359,"13.5",0.6434429982195421,0.6858717275571136,149.10375722625568,166.19589397979988,"4-Seam Fastball",69,60,750,-17.092136753544196,17.092136753544196,30,1,0,12,30,0,30,"1:00","12:30","+0H 30M"
,"Domínguez, Seranthony",622554,"R","FF",306,"97.6",2357,"13.9",0.659432001495982,0.7476513780853253,210.82748237099156,192.78437199959436,"4-Seam Fastball",75,660,690,18.043110371397205,18.04311037139719,-30,11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Woods Richardson, Simeon",680573,"R","FF",50,"90.8",2143,"19.3",0.9043245284148932,0.9704687141855374,173.7108489362905,174.61085720563048,"4-Seam Fastball",97,735,735,-0.9000082693399918,0.9000082693399825,0,12,15,12,15,0,0,"12:15","12:15"," 0H 00M"
,"Ryan, Joe",657746,"R","FS",54,"83.9",2143,"18.2",0.8296890765385747,0.8690338503671857,235.40151640725335,238.71964997015527,"Split-Finger",87,615,600,-3.31813356290192,3.318133562901965,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Cobb, Alex",502171,"R","FS",845,"89.7",1584,"13.9",0.7563827270811473,0.7915167886586864,233.15464309104271,266.38871096891114,"Split-Finger",79,615,540,-33.234067877868426,33.23406787786845,75,10,15,9,0,1,15,"10:15","9:00","+1H 15M"
,"Darvish, Yu",506433,"R","FS",209,"89.2",1303,"8.2",0.5055376798364498,0.5368655159260821,208.7344767707403,237.10098240347375,"Split-Finger",54,660,600,-28.366505632733464,28.36650563273345,60,11,0,10,0,1,0,"11:00","10:00","+1H 00M"
,"May, Trevor",543507,"R","FS",19,"87.1",1144,"8.6",0.5527011970619998,0.6716671802328716,222.04073360246247,241.11051455249097,"Split-Finger",67,630,600,-19.069780950028502,19.069780950028505,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Mize, Casey",663554,"R","FS",20,"84.5",860,"11.9",0.8736270848539641,0.9403729821670799,253.0905382749571,274.24620426588194,"Split-Finger",94,570,525,-21.15566599092483,21.155665990924856,45,9,30,8,45,0,45,"9:30","8:45","+0H 45M"
,"Sands, Cole",663485,"R","FS",84,"84.9",1282,"13.6",0.8227632309088174,0.8371770741652854,252.61493605150082,279.4649917963121,"Split-Finger",84,570,525,-26.8500557448113,26.850055744811304,45,9,30,8,45,0,45,"9:30","8:45","+0H 45M"
,"Barker, Luke",673316,"R","FS",10,"81.8",527,"6.6",0.7004847849101221,0.8042269942349891,250.78504477364564,240.60185142750515,"Split-Finger",80,585,600,10.183193346140484,10.183193346140538,-15,9,45,10,0,0,15,"9:45","10:00","-0H 15M"
,"Duran, Jhoan",661395,"R","FS",150,"96.3",1661,"13.9",0.7693845461752512,0.8003517617576515,223.7279031795825,259.9725469400623,"Split-Finger",80,630,555,-36.24464376047976,36.2446437604798,75,10,30,9,15,1,15,"10:30","9:15","+1H 15M"
,"Kennedy, Ian",453178,"R","FS",77,"85.5",1154,"11.6",0.7619272550652764,0.8536753702909584,223.27113696385646,231.10664164434783,"Split-Finger",85,630,615,-7.835504680491368,7.835504680491383,15,10,30,10,15,0,15,"10:30","10:15","+0H 15M"
,"Mahle, Tyler",641816,"R","FS",473,"85.4",1894,"17.5",0.8703118703518856,0.8990035416961799,219.03217957394273,239.8204861688285,"Split-Finger",90,645,600,-20.788306594885768,20.788306594885753,45,10,45,10,0,0,45,"10:45","10:00","+0H 45M"
,"Stanek, Ryne",592773,"R","FS",195,"88.6",1044,"13.5",0.9286491742615219,0.9251286695579084,239.13914631951462,258.2635275029743,"Split-Finger",93,600,570,-19.12438118345966,19.124381183459658,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Yates, Kirby",489446,"R","FS",67,"86.6",1315,"13.9",0.8423385215749729,0.9634350792179496,259.326984487217,274.357728838665,"Split-Finger",96,555,525,-15.03074435144805,15.030744351448112,30,9,15,8,45,0,30,"9:15","8:45","+0H 30M"
,"Bass, Anthony",542914,"R","FS",38,"86.8",1304,"14.7",0.8790272812239411,0.9454210385295229,214.47898599933967,231.12126763826774,"Split-Finger",95,645,615,-16.64228163892807,16.64228163892806,30,10,45,10,15,0,30,"10:45","10:15","+0H 30M"
,"Bednar, David",670280,"R","FS",140,"89.8",1569,"6.6",0.37002462220155274,0.6161938542627431,219.6768133042318,228.90601569138306,"Split-Finger",62,645,615,-9.229202387151247,9.229202387151249,30,10,45,10,15,0,30,"10:45","10:15","+0H 30M"
,"Civale, Aaron",650644,"R","FS",57,"85.5",1843,"14.3",0.7016345069966748,0.7903058380832921,210.87837235991407,242.68342090610207,"Split-Finger",79,660,600,-31.805048546188004,31.805048546187997,60,11,0,10,0,1,0,"11:00","10:00","+1H 00M"
,"García, Luis",472610,"R","FS",105,"88.8",1102,"10.2",0.6817794419250925,0.8197819648415685,221.0881839866675,253.42709700840607,"Split-Finger",82,645,570,-32.33891302173856,32.338913021738556,75,10,45,9,30,1,15,"10:45","9:30","+1H 15M"
,"Garrett, Reed",657585,"R","FS",16,"87.5",1434,"12.4",0.7088004076984417,0.8557540465405403,224.94417958772846,251.14222675222794,"Split-Finger",86,630,585,-26.198047164499485,26.19804716449952,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Hoffman, Jeff",656546,"R","FS",215,"88",1576,"16.7",0.9253209286896906,0.9773251797454139,237.16004871958447,245.9503274712341,"Split-Finger",98,600,585,-8.790278751649623,8.790278751649645,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Houck, Tanner",656557,"R","FS",50,"87.5",1654,"15.9",0.8160209363086616,0.7636789968877907,245.7828298679501,270.2746333590136,"Split-Finger",76,585,540,-24.49180349106348,24.49180349106348,45,9,45,9,0,0,45,"9:45","9:00","+0H 45M"
,"Littell, Zack",641793,"R","FS",79,"85.6",887,"9.1",0.680897884211558,0.8556848046310768,238.5516966412203,256.7933104387864,"Split-Finger",86,600,570,-18.241613797566117,18.241613797566096,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Martin, Chris",455119,"R","FS",68,"88.4",1536,"13.5",0.7589936310420027,0.8754003608128293,230.13539908577943,259.6459059655386,"Split-Finger",88,615,555,-29.510506879759163,29.510506879759202,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Peralta, Wily",503449,"R","FS",138,"82.6",1146,"13.8",0.8706236438331332,0.9449666954559786,222.116532414472,240.26441381146105,"Split-Finger",94,630,600,-18.14788139698905,18.14788139698906,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Perdomo, Luis",606131,"R","FS",46,"87.5",1564,"16.5",0.910017981031941,0.9633397288336809,240.39807156561224,257.18434371802743,"Split-Finger",96,600,570,-16.786272152415194,16.786272152415226,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Pivetta, Nick",601713,"R","FS",62,"87",1162,"11.8",0.7549393639204856,0.8574927789146382,200.27523843715676,228.11302586956353,"Split-Finger",86,675,630,-27.83778743240677,27.837787432406795,45,11,15,10,30,0,45,"11:15","10:30","+0H 45M"
,"Romero, Tommy",676720,"R","FS",37,"83.7",1225,"13.5",0.7947721055675252,0.9035688699606128,201.5919926179594,229.9859255645578,"Split-Finger",90,675,615,-28.393932946598397,28.39393294659843,60,11,15,10,15,1,0,"11:15","10:15","+1H 00M"
,"Sandlin, Nick",680704,"R","FS",56,"88.2",1499,"12.9",0.7304161306053082,0.8543050731474647,256.63854738583564,284.1843423950862,"Split-Finger",85,570,510,-27.545795009250583,27.545795009250586,60,9,30,8,30,1,0,"9:30","8:30","+1H 00M"
,"Swanson, Erik",657024,"R","FS",187,"83.5",1149,"13.5",0.8381733016940726,0.9364307683542684,228.82163424457963,251.47822394262147,"Split-Finger",94,615,570,-22.65658969804184,22.65658969804188,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Weems, Jordan",607179,"R","FS",59,"87.2",1015,"13.1",0.903764928051361,0.976380749237685,237.96238313219277,245.07412866517478,"Split-Finger",98,600,585,-7.111745532982013,7.111745532982002,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Wilson, Bryse",669060,"R","FS",90,"83.3",1219,"11.3",0.6897652847876085,0.8921803522910917,236.26946474764387,257.7986921052651,"Split-Finger",89,600,570,-21.529227357621238,21.529227357621224,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Arihara, Kohei",685503,"R","FS",42,"82.8",1427,"9.6",0.5389538132840067,0.8503287297227896,234.16795928727953,252.96683397790247,"Split-Finger",85,615,570,-18.798874690622938,18.798874690622974,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Cruz, Fernando",518585,"R","FS",65,"81.7",873,"5.2",0.4036895547664057,0.4015218017138001,232.39247087328266,237.19857055661328,"Split-Finger",40,615,600,-4.806099683330615,4.806099683330648,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Finnegan, Kyle",640448,"R","FS",70,"88.6",1075,"10.3",0.6966230633812561,0.8535794176226765,227.84005189345962,253.93000747837783,"Split-Finger",85,630,570,-26.089955584918215,26.089955584918208,60,10,30,9,30,1,0,"10:30","9:30","+1H 00M"
,"Gausman, Kevin",592332,"R","FS",916,"85.3",1572,"16.4",0.8799503123241242,0.8240621646071078,229.36232162839036,256.70895462730357,"Split-Finger",82,615,570,-27.346632998913208,27.34663299891324,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Gilbert, Tyler",656457,"L","FS",73,"81.7",1431,"15.4",0.8513556008571721,0.9873398967317154,136.1543348989619,126.97851707129306,"Split-Finger",99,90,105,9.175817827668851,9.175817827668862,-15,1,30,1,45,0,15,"1:30","1:45","-0H 15M"
,"Gonsolin, Tony",664062,"R","FS",521,"83.5",1415,"13.3",0.7674854720212391,0.9076407295184554,241.1501651248651,266.2541875809044,"Split-Finger",91,600,540,-25.104022456039274,25.104022456039274,60,10,0,9,0,1,0,"10:00","9:00","+1H 00M"
,"Harvey, Hunter",640451,"R","FS",90,"89.4",998,"11.7",0.8361239039419593,0.8850029109372112,236.4687576666146,256.63203993158965,"Split-Finger",89,600,570,-20.163282264975038,20.16328226497503,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Melancon, Mark",453343,"R","FS",21,"83.7",1831,"16.2",0.8211281791752026,0.8271662551295158,204.42589294357208,232.57525005373307,"Split-Finger",83,675,615,-28.14935711016099,28.149357110161013,60,11,15,10,15,1,0,"11:15","10:15","+1H 00M"
