Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,ERA,Name,Team,Season,Age,K/9,WHIP,BABIP,FIP,K%,NameASCII,PlayerId,MLBAMID
"Chad Smith","- - -",31.2,,82.93462603878116,,,97.44238095238096,,71.95714285714286,,,96.70781257389953,87.40060403364748,87.92177966960577,7.105264584443862,"Chad Smith","- - -",2022,28,9.094738668088144,1.6736845465578876,0.3253012048192771,5.258189143876407,0.22068966,"Chad Smith",20190,663385
"Josiah Gray","WSN",307.2,90.74144692359702,91.10335008375208,82.64039215686275,,100.04382016968175,96.67861692447681,83.72627118644068,,,92.4000710160305,96.92002440117658,93.87404773977694,4.446370677889994,"Josiah Gray","WSN",2022,25,8.687974285087686,1.4106175981025273,0.2756952841596131,5.38006343166256,0.22048998,"Josiah Gray",24580,680686
"Clarke Schmidt","NYY",216.2,97.89510050987516,90.12335260115609,105.30620052770452,,108.63479452054793,,79.1343769124847,116.34221251819505,,104.32551561224729,101.75574516688062,103.7984459824067,4.236923277012704,"Clarke Schmidt","NYY",2022,27,8.515385017525533,1.3107692926705972,0.30293159609120524,4.200161301051818,0.22043011,"Clarke Schmidt",19899,657376
"Tyler Holton","- - -",94.1,93.23005181347149,101.02185430463577,97.62007722007723,,109.30350877192983,95.0469696969697,102.53800623052963,,,87.52629246676516,102.30420974889216,99.3469719350074,2.194346629907537,"Tyler Holton","- - -",2022,27,7.632510017069695,0.8904595019914644,0.2151394422310757,3.6230600213315727,0.22038567,"Tyler Holton",26231,663947
"Vince Velasquez","- - -",112.2,103.0326579261025,92.87333333333332,,,102.97810344827586,,94.57277486910995,98.77116279069767,,97.38481607576902,100.80615444292133,101.17591422748791,4.473372882038836,"Vince Velasquez","- - -",2022,30,8.467455812430654,1.2603550580347513,0.27672955974842767,4.127141816086315,0.22037422,"Vince Velasquez",11189,592826
"Michael Kopech","CHW",248.2,96.91691688026366,,,,101.10275624461673,94.0301775147929,77.01830501618123,,,111.07296443104974,93.01414705982943,96.92587749786995,4.524128836699976,"Michael Kopech","CHW",2022,27,8.650134335770355,1.3994638534858594,0.24375,5.519042917417542,0.2202765,"Michael Kopech",17282,656629
"Keegan Thompson","CHC",143.2,96.5845098988364,88.14409991386735,97.3036861817465,,105.6495446326679,100.9318549738355,100.00410893454372,,,105.32860470066983,97.57610115850464,98.05379013061787,3.9466360103057374,"Keegan Thompson","CHC",2022,27,8.394432148904267,1.2877031074189795,0.27202072538860106,4.407708132091074,0.21967213,"Keegan Thompson",19795,624522
"Jonathan Hernández","TEX",62,99.59999999999998,91.61546610169492,,,104.24941451990632,,106.99119496855347,,,103.21883946481448,93.93390827340585,98.92829749055036,4.209678196386189,"Jonathan Hernández","TEX",2022,26,8.854840344122673,1.5000002768732397,0.3160919540229885,4.2659144697269396,0.21942446,"Jonathan Hernandez",17464,642546
"Tyler Duffey","- - -",46,97.41824561403507,96.78909090909092,,,108.5,,119.85882352941177,105.05798319327734,,94.57301234780243,101.6721999584346,101.29727233963267,4.891304753453193,"Tyler Duffey","- - -",2022,32,8.217391985801363,1.3260870664917546,0.296,4.879501120282888,0.21875,"Tyler Duffey",13758,608648
"Tanner Houck","BOS",166,89.08740359897172,100.67404580152672,92.22234042553191,92.05268628312106,107.33857965451057,,,,,104.0484554095146,99.00024329233796,100.17093031863023,4.337349497263104,"Tanner Houck","BOS",2022,26,8.403614650947263,1.3012048491789312,0.2937365010799136,4.022771937826247,0.21830986,"Tanner Houck",19879,656557
"Logan Webb","SFG",408.1,95.12336448598128,97.50923226433429,,,107.67318840579709,,105.8320796460177,,,106.56802863553746,103.78343796229629,103.2024498715194,3.0857143241504197,"Logan Webb","SFG",2022,26,7.86857152658357,1.1142857281654293,0.29732065687121867,3.1021541557199677,0.21808186,"Logan Webb",17995,657277
"Cody Bradford","TEX",56,99.07796610169491,,,,102.70697674418604,,101.86044776119402,,,72.14242069171138,105.90618127608826,100.73107185450206,5.303571970487183,"Cody Bradford","TEX",2023,25,8.196429408934737,1.2142858383607018,0.2830188679245283,4.683611934039073,0.21794872,"Cody Bradford",27597,674003
"Wandy Peralta","NYY",110.1,96.8541176470588,90.80857142857143,,,100.93168724279836,,106.4017663043478,,,97.23243365899825,97.28663722638039,99.35114708804409,2.7734146004659097,"Wandy Peralta","NYY",2022,31,7.99395973075468,1.1329308008439172,0.23875432525951557,3.934493776379828,0.21777778,"Wandy Peralta",14295,593974
"Matt Foster","CHW",45,98.75925000000002,,107.42499999999998,,97.1313559322034,97.53584905660375,98.11066666666666,,,96.5422425032595,100.76870925684484,98.24263363754885,4.40000074598537,"Matt Foster","CHW",2022,27,8.400001424153887,1.333333559389506,0.2890625,4.112431171205338,0.21761658,"Matt Foster",19647,641582
"Sandy Alcantara","MIA",413.1,103.52471346704871,107.45833853841349,,,112.8948494453249,101.51830985915494,111.33898718730936,,,119.58006427118117,105.33888219753933,108.64691617770602,3.1137098306820694,"Sandy Alcantara","MIA",2022,27,7.795161674015251,1.0838710210921267,0.2736842105263158,3.4519516473168883,0.21723301,"Sandy Alcantara",18684,645261
"José Berríos","TOR",361.2,97.40583456425406,99.64506437768243,,,,108.46793224299064,98.8038501560874,,,97.59437484945012,103.5175824118226,101.61558962129986,4.404608418818416,"José Berríos","TOR",2022,29,8.28663617777702,1.2967742300224967,0.3084384093113482,4.257264877417064,0.21693811,"Jose Berrios",14168,621244
"Dennis Santana","- - -",69.1,107.16956521739131,90.35538461538464,,,105.54879120879119,,95.1110429447853,,,107.4304244400783,95.26462369847941,98.87099302345004,5.322116873122771,"Dennis Santana","- - -",2022,26,8.567310088441534,1.3701926909123665,0.28717948717948716,3.711294144014235,0.21639344,"Dennis Santana",17878,642701
"Nick Vespi","BAL",41,93.6,80.95,,,103.2945945945946,102.47410714285716,,,,110.51753966887311,97.44681786655568,99.11610074503203,4.170732774456781,"Nick Vespi","BAL",2022,27,8.121953297626362,1.341463757866216,0.33043478260869563,4.45612899639926,0.21637427,"Nick Vespi",21093,663989
"Patrick Sandoval","LAA",293.1,87.39350649350648,87.9412225705329,,,106.98378705314896,100.90280777537797,101.85488663017982,,,93.60658921927897,97.66149285816302,97.83540437506014,3.49772751532312,"Patrick Sandoval","LAA",2022,26,8.560227866448688,1.425000098835345,0.3113207547169811,3.629354284047637,0.21627907,"Patrick Sandoval",19447,663776
"Drew Smyly","CHC",248.2,,93.0828025477707,87.20064308681671,,,,100.18333333333332,106.58037383177569,,94.0246429042875,101.47703909738543,98.5828565416992,4.343163849798892,"Drew Smyly","CHC",2022,34,8.396783442944525,1.327077842994106,0.29178470254957506,4.645801339794247,0.21621622,"Drew Smyly",11760,592767
"Tyler Wells","BAL",222.1,102.60206552706552,,95.5975806451613,,107.1806609999472,100.1842857142857,111.2513719512195,,,105.26175345984998,103.36121855179296,103.78970294117556,3.9265368214605654,"Tyler Wells","BAL",2022,28,7.812593881875146,1.0569715384229472,0.2233502538071066,4.767257021980259,0.21612542,"Tyler Wells",20000,669330
"Stephen Nogosek","NYM",47.2,100.46738660907128,,96.51809099018733,,109.16463240078076,85.02142857142859,78.57037037037037,,,105.23457618409635,98.14116842203985,99.66831059633608,4.153846874103804,"Stephen Nogosek","NYM",2022,28,8.685316191307955,1.4475526985513258,0.2857142857142857,5.496913363716889,0.21596244,"Stephen Nogosek",19545,668665
"Jordan Montgomery","- - -",367,88.24579560155239,94.87960586617781,83.78223684210528,,,110.47515974440894,101.2299293008641,,,98.18990364010139,101.70755195807455,98.56686174766455,3.335149933093119,"Jordan Montgomery","- - -",2022,30,7.9455042523689015,1.144414192728031,0.28502879078694815,3.5862883189126875,0.2158561,"Jordan Montgomery",16511,656756
"Elieser Hernández","MIA",62.1,96.11754756871038,91.9518987341772,,,111.14911392405062,,86.77432432432434,,,94.60989829547066,102.23143027312176,99.94922692078616,6.352941500461879,"Elieser Hernández","MIA",2022,27,8.663102046084381,1.4278075594472406,0.2774566473988439,6.401201222861909,0.21582734,"Elieser Hernandez",16933,622694
"Alek Manoah","TOR",284,99.62243051066582,92.60934730056407,,,102.38720306513409,,90.39559633027523,,,96.00908226418613,98.18723202152572,97.4458636633744,3.359155110058589,"Alek Manoah","TOR",2022,25,8.207746919860137,1.221831051562191,0.2651222651222651,4.1668484873954,0.21565362,"Alek Manoah",26410,666201
"Jharel Cotton","- - -",43,91.74925373134326,,,,91.20519480519482,97.5529411764706,102.39899999999999,,,88.52712550607288,95.70161943319837,96.32699055330635,3.5581400083683823,"Jharel Cotton","- - -",2022,30,8.162791783903936,1.2558141206006055,0.23893805309734514,4.949640548467798,0.21546961,"Jharel Cotton",13654,605194
"Tony Gonsolin","LAD",233.1,91.76224066390043,,,109.51489572989077,107.13763586956522,94.35755102040815,,,,99.33094565623664,98.66929466996837,100.05442971078767,3.3942857882752726,"Tony Gonsolin","LAD",2022,29,7.752857311856021,1.0285714509925068,0.21915584415584416,4.229668585403717,0.21543408,"Tony Gonsolin",19388,664062
"Caleb Smith","ARI",70,93.24511545293072,,,,104.65266106442579,93.32114285714285,91.14452554744528,,,87.808430055977,98.55932194271547,96.08259864075289,4.1142861627073195,"Caleb Smith","ARI",2022,30,8.357143767999242,1.3714287209024398,0.23497267759562843,5.5695741266134124,0.21523179,"Caleb Smith",14875,592761
"Gavin Hollowell","COL",40.2,93.3737225662412,91.94243943191312,106.83043478260869,,104.73781449263551,,81.93333333333334,,,94.41742176606925,97.07540398164309,97.39300765487506,6.196722570910117,"Gavin Hollowell","COL",2022,25,8.85246081558588,1.4754101359309801,0.26605504587155965,6.205903289576767,0.21505376,"Gavin Hollowell",25427,668970
"Tom Cosgrove","SDP",51.1,93.81568627450977,89.0476683937824,,,104.44851258581237,,53.93333333333334,,,94.52303102625294,94.39391408114557,98.12649164677805,1.753247187539432,"Tom Cosgrove","SDP",2023,27,7.714287625173501,0.9740262152996845,0.208955223880597,3.7030924185349257,0.21463415,"Tom Cosgrove",23443,676680
"Jorge López","- - -",130,95.24285714285716,102.79266155531215,,,115.5192857142857,,100.5142857142857,102.32046511627905,,110.53009042936772,98.492237524278,103.02879174776068,4.084615894012966,"Jorge López","- - -",2022,30,8.376924121619812,1.3307693967311547,0.28969359331476324,4.484846179650922,0.21453901,"Jorge Lopez",14527,605347
"Jesus Tinoco","TEX",20.2,113.66666666666669,87.93986928104574,,,118.74214285714287,112.63076923076925,58.4,,,110.38771428571428,102.02685714285715,103.86142857142858,2.177419823736953,"Jesus Tinoco","TEX",2022,27,7.83871136545303,1.064516358271399,0.18867924528301888,4.225334467128762,0.21428571,"Jesus Tinoco",16300,622786
"Luis Medina","OAK",109.2,94.05829207920793,95.75090252707582,,,99.60584415584418,98.25833333333331,90.16200490196078,,,107.33085488793013,93.69904142551474,95.43781872391172,5.416413687872013,"Luis Medina","OAK",2023,24,8.699088650218687,1.5136778993043,0.3064516129032258,4.759599717239297,0.21414141,"Luis Medina",21649,665622
"Brady Singer","KCR",313,-44.30555555555556,94.56768876964354,,,104.65624852878338,,87.40375722543352,,,87.39965148479216,100.92478238988203,97.52789568979304,4.39936131725966,"Brady Singer","KCR",2022,25,8.13738073715349,1.2971246875870894,0.31590656284760843,3.9423670296595663,0.21390779,"Brady Singer",25377,663903
"Drew Carlton","- - -",29.1,99.87239583333333,101.15431034482759,,,91.21279069767444,,86.00178571428572,,,82.18866666666668,105.47244444444443,96.6431111111111,3.6818185808245247,"Drew Carlton","- - -",2022,27,7.67045537671776,0.9545455579915435,0.23170731707317074,3.553814902879587,0.21367521,"Drew Carlton",19868,656290
"Michael Wacha","- - -",261.2,95.98042121684867,95.56518518518519,95.07467320261438,,,94.11307692307692,107.07808320950966,,,90.40877110454146,103.1200638494096,99.19895638205827,3.2675160505944922,"Michael Wacha","- - -",2022,31,7.842038521426781,1.1388535474586652,0.2630853994490358,4.011120933455362,0.21348315,"Michael Wacha",14078,608379
"Taylor Hearn","- - -",115,94.55732673267327,90.14771929824562,91.67666666666666,,101.76380165289257,,95.65823529411766,,,99.62061076217202,98.77709167446211,96.05326500066816,5.947826631064726,"Taylor Hearn","- - -",2022,28,8.765218193148018,1.5739131874601102,0.33430232558139533,4.287554065296269,0.21333333,"Taylor Hearn",18325,621368
"Cory Abbott","WSN",87.1,92.8316976127321,,,,93.3247311827957,,,98.54057692307691,,93.28334397407225,95.0351094521659,94.77273340905163,5.874046143629126,"Cory Abbott","WSN",2022,26,8.759542494885538,1.5572519990907625,0.29583333333333334,6.176659813895158,0.21303258,"Cory Abbott",20277,676265
"José Buttó","NYM",46,94.01796690307329,78.94634146341464,,,105.52162162162162,100.49295774647888,91.17513513513514,,,96.53601075298539,96.54154865033055,94.80991659720569,4.695652271263543,"José Buttó","NYM",2022,25,8.413043652680514,1.4565217693271175,0.2868217054263566,4.416552613331178,0.21287129,"Jose Butto",23313,676130
"Colin Rea","MIL",124.2,98.6146529562982,99.49916943521593,94.89606741573034,90.63125000000001,109.05863636363635,104.9314465408805,,,,89.30265838792461,104.28542332476285,98.71751042373879,4.548128504609804,"Colin Rea","MIL",2023,32,7.941176754080611,1.187165817781748,0.2543859649122807,4.8994254449380055,0.21276596,"Colin Rea",12317,607067
"Eduardo Rodriguez","DET",243.2,90.8628981886321,97.51791338582679,96.98673218673218,,107.77878787878785,,103.53921282798834,,,81.32263342437373,102.29490534496829,96.44721093334304,3.5827635996446228,"Eduardo Rodriguez","DET",2022,30,7.941177050758699,1.2188783380234283,0.2752562225475842,3.9487034041222797,0.21245059,"Eduardo Rodriguez",13164,593958
"Tanner Banks","CHW",114,100.5818662661617,94.58571428571429,,,100.92166859488468,108.2385,104.84011461318049,,,89.91554298008538,103.50858323486506,102.02488455009487,3.789473937819226,"Tanner Banks","CHW",2022,31,7.8947373704567205,1.184210605568508,0.27044025157232704,4.171195724133277,0.21186441,"Tanner Banks",16990,621383
"Anthony Banda","- - -",33.2,97.76029411764705,91.7781512605042,60.6,,108.09166666666665,91.36734693877551,97.45387755102038,,,88.60307192317742,99.80601074601515,96.14196171936243,6.683169975300221,"Anthony Banda","- - -",2022,28,9.62376476443232,2.079208436760069,0.4351851851851852,4.8054492050284825,0.21176471,"Anthony Banda",14706,607455
"Ian Kennedy","- - -",66.2,98.30303030303028,,113.4875,97.65047619047617,,,66.98888888888888,83.52564102564104,,86.4595054494741,100.12814210743186,96.89507351243168,5.805000719690412,"Ian Kennedy","- - -",2022,38,8.775001087904112,1.530000189685845,0.29743589743589743,5.56237059127014,0.21172638,"Ian Kennedy",6986,453178
"Walker Buehler","LAD",65,89.34322033898304,95.21538461538461,105.43474903474905,,117.34390243902439,,110.57195121951219,103.90511363636364,,95.87810707456978,100.89588910133841,100.98728489483749,4.015384615384615,"Walker Buehler","LAD",2022,27,8.03076923076923,1.2923076923076924,0.31216931216931215,3.8047386939709007,0.21167883,"Walker Buehler",19374,621111
"Kaleb Ort","BOS",51.1,102.80895270270271,91.4,96.10000000000001,,103.1657894736842,,88.25348837209303,,,116.44000351917987,96.590492909855,102.12859261115291,6.311689288846748,"Kaleb Ort","BOS",2022,31,8.941559825866227,1.6753249346938899,0.33986928104575165,5.299704356307177,0.21161826,"Kaleb Ort",20061,672391
"Corey Knebel","PHI",44.2,94.81645569620254,,,,103.30416666666667,,,91.3785046728972,,103.03635220125788,94.75295597484279,94.10540880503144,3.425373621894156,"Corey Knebel","PHI",2022,30,8.26119520574473,1.365671836180023,0.24369747899159663,4.455714774955034,0.21134021,"Corey Knebel",15010,608349
"Hunter Strickland","CIN",62.1,90.92770642201837,90.89594594594595,,,105.70289156626508,,95.896875,,,90.38572769953048,95.79708920187794,96.71530516431928,4.909091309661972,"Hunter Strickland","CIN",2022,33,8.663102311168187,1.5080215134255732,0.30113636363636365,4.7808803356659695,0.21126761,"Hunter Strickland",7836,519326
"Mauricio Llovera","- - -",51.1,89.5,101.42528517110267,72.46111111111111,,111.31811023622048,,,,,111.00094537132364,102.1788338292165,105.13698909001103,4.733767054579335,"Mauricio Llovera","- - -",2022,27,8.590910580532869,1.4220781686596358,0.2980132450331126,4.144729752896028,0.2112069,"Mauricio Llovera",20080,661440
"Jameson Taillon","- - -",331.2,99.9810520665593,96.3075704225352,96.95415244596131,,117.02622838448357,112.275600505689,99.30537974683546,,,98.21550750246223,105.97727836985852,103.92597500795345,4.341708675877823,"Jameson Taillon","- - -",2022,31,7.89648265425279,1.1969849613357608,0.2834728033472803,4.252157800942337,0.21041215,"Jameson Taillon",11674,592791
"Ken Waldichuk","OAK",175.2,93.40541958041959,,,,99.66986469864699,91.15252525252524,89.30866141732284,,,91.82376345149281,95.54162041899099,94.28895240319697,5.2770402683746145,"Ken Waldichuk","OAK",2022,25,8.45351110953215,1.4914612193248642,0.3058350100603622,5.099762760409659,0.21019108,"Ken Waldichuk",27681,686610
"Jackson Kowar","KCR",43.2,84.04944751381215,,,,102.05879120879123,,105.91820895522388,,,97.37485779294653,94.26518771331058,96.11285551763366,7.625955142255866,"Jackson Kowar","KCR",2022,26,9.48091720388567,2.1068704897523713,0.39849624060150374,5.677157917743751,0.21004566,"Jackson Kowar",21549,663804
"Tommy Hunter","NYM",46,109.99249999999999,101.61078066914497,99.42028985507247,,,110.3812427184466,97.52592592592593,,,88.12003114452342,106.0300748753652,102.12402739508563,4.695652952717151,"Tommy Hunter","NYM",2022,36,8.217392667255014,1.3043480424214309,0.28888888888888886,5.033628874669683,0.21,"Tommy Hunter",1157,488984
"José Suarez","LAA",142.2,94.00023419203748,94.7049180327869,87.69999999999999,,101.87253787878787,100.06548672566373,103.38968386023294,,,90.34781140031026,100.9175241487691,98.5636608425192,4.983645148533023,"José Suarez","LAA",2022,25,8.264019170352228,1.415887932494614,0.30193236714975846,4.716177692828978,0.20893142,"Jose Suarez",19911,660761
"Drew VerHagen","STL",82.2,92.90067582179931,85.96606714628297,95.72834545855379,,103.47743389423077,90.21785714285716,88.67560326901689,,,95.72436572989857,94.84047231400982,94.26259751317998,4.681452729048534,"Drew VerHagen","STL",2022,32,8.491937508506643,1.43951647223973,0.2801724137931034,5.346695671270587,0.20855615,"Drew VerHagen",13424,572403
"Alex Wood","SFG",228.1,,96.14635241301909,,,99.51352000000001,,100.13799126637554,,,99.04959843190268,100.0132604156198,98.25630162646323,4.769343490653467,"Alex Wood","SFG",2022,32,8.080292690776536,1.3226278550756172,0.3086232980332829,4.066861068447175,0.20833333,"Alex Wood",13781,622072
"Calvin Faucher","TBR",47,,93.01100917431192,100.46456662848416,,110.30597293078289,103.91428571428573,,,,118.87847875820867,99.66170995833058,102.62239415176582,6.319149833720772,"Calvin Faucher","TBR",2022,27,8.808511889428955,1.6808513025721918,0.34265734265734266,4.977544167692263,0.2081448,"Calvin Faucher",20116,676534
"Marcus Stroman","CHC",275.1,95.72156732682649,96.40032818701029,101.11129574309184,93.70488802756245,110.2706599603719,100.93840283685554,,,,99.98938816410988,100.21641310601552,100.65511998876632,3.7263925271682203,"Marcus Stroman","CHC",2022,32,7.779661591807337,1.2021792655874084,0.27735368956743,3.669900573557922,0.20804196,"Marcus Stroman",13431,573186
"Corbin Martin","ARI",22.1,95.82510638297873,,,,99.16734693877552,100.74324324324324,82.88873239436619,,,103.30379918588872,94.68436923772745,94.96195682427027,4.8358209643551975,"Corbin Martin","ARI",2022,26,8.462686687621597,1.6567164414920585,0.3384615384615385,4.590042962993963,0.20792079,"Corbin Martin",19884,656686
"Génesis Cabrera","- - -",100.1,97.88174030902685,87.53643015998279,95.81615873323013,,,101.67066860465115,90.1672619047619,,,97.51728831073149,98.7824008924696,96.86923253126291,4.3056490410114545,"Génesis Cabrera","- - -",2022,26,8.073091951896476,1.3156149847535,0.259927797833935,4.965640007209995,0.20785219,"Genesis Cabrera",17490,650893
"Domingo Acevedo","OAK",77,91.79536290322581,91.40833333333335,,,103.98749999999997,,103.57734375,,,93.2515895576505,101.5466101039401,98.50294319555233,4.207792833173603,"Domingo Acevedo","OAK",2022,29,7.59740372656345,1.1038962679622106,0.2570093457943925,4.194652207855646,0.20766773,"Domingo Acevedo",17092,642758
"José Marte","LAA",20.1,73.87701863354036,83.38985507246376,93.45243902439024,,141.4,,83.05,,,92.92146118721463,85.55753424657536,83.68721461187216,7.967214360348804,"José Marte","LAA",2022,27,9.737706440426317,2.3114757712123075,0.3148148148148148,7.8992032496231115,0.20754717,"Jose Marte",21761,665896
"Jarlín García","SFG",65,98.44620689655169,,,,96.57874564459932,,99.34300341296928,,,94.65932539682537,98.64057539682543,98.19107142857139,3.7384619772646364,"Jarlín García","SFG",2022,29,7.753847063956282,1.200000140850377,0.2702702702702703,4.266277290942417,0.20740741,"Jarlin Garcia",18282,606424
"Paul Blackburn","OAK",215,89.46666666666667,88.74156339370829,99.74889807162533,,106.4090296495957,105.26547619047619,97.35381062355661,,,86.2303495617861,101.2273254917359,96.69415800722898,4.3534885265789836,"Paul Blackburn","OAK",2022,29,8.079070054132153,1.3953488867240333,0.3185419968304279,4.088169810238708,0.20730397,"Paul Blackburn",14739,621112
"Johan Oviedo","- - -",233.2,87.00144291091597,91.51946308724833,,,105.21456375838925,102.18345454545454,81.70621468926554,,,92.45227478129132,96.31738101567092,95.91021302662071,4.044222814327491,"Johan Oviedo","- - -",2022,24,8.165478444165982,1.3523538723042192,0.2796992481203007,4.307881558548916,0.20723363,"Johan Oviedo",22487,670912
"JP Sears","- - -",242.1,93.09404296874999,,,,105.64404379040379,,102.29149277688603,,,88.9275105152649,99.8837131991299,97.73602718775838,4.345254595828156,"JP Sears","- - -",2022,26,7.8734527719279415,1.2709766529107998,0.2814814814814815,4.880971679695561,0.20723363,"JP Sears",23429,676664
"Yunior Marte","- - -",87.1,91.85791873963517,98.63889739663094,,,109.35268138801263,,52.5,,,113.68654815225032,96.9266837440691,101.94645545492806,5.255726185637618,"Yunior Marte","- - -",2022,28,8.450383278868328,1.5229010516117718,0.3229571984435798,4.516354551428011,0.20707071,"Yunior Marte",14416,628708
"Justin Topa","- - -",76.1,,101.10596745027124,98.80824742268041,,112.83275862068966,,98.75526315789475,,,97.29870730960035,104.22817533784004,104.18447614422335,2.829694723810673,"Justin Topa","- - -",2022,32,7.663756543653907,1.2052403453267682,0.3,3.2020385855630322,0.20700637,"Justin Topa",15145,623437
"Ranger Suárez","PHI",280.1,87.71880630630632,97.52930494677521,90.09385416666667,,103.07127659574466,103.9880794243808,97.67186147186146,,,83.47400189750027,100.54742164443265,95.88213386268379,3.884661293921603,"Ranger Suárez","PHI",2022,27,7.961950420599649,1.3697979218235956,0.30637254901960786,3.882322244579557,0.2063228,"Ranger Suarez",17277,624133
"Ben Lively","CIN",88.2,90.01238738738739,97.70693069306932,82.33529411764707,,102.29583333333333,102.5956043956044,89.28156028368794,,,78.77871471056378,101.30770314987012,95.08624745190023,5.37969951814563,"Ben Lively","CIN",2023,31,8.018797394971788,1.3646617226323297,0.296875,5.352784825692222,0.20626632,"Ben Lively",14932,594902
"Austin Voth","- - -",136.1,103.35024533856722,,95.67048458149782,,117.20257731958762,103.26577181208053,84.12307692307692,,,93.29169677369879,102.59518116505231,102.79077088426173,4.555012809095183,"Austin Voth","- - -",2022,30,8.185820120692794,1.4376529961073365,0.32019704433497537,4.380967522523973,0.20598007,"Austin Voth",15047,608723
"Cionel Pérez","BAL",111,97.53118110236221,91.71303418803421,,,102.40534223706177,102.1982456140351,,,,106.32382697668538,97.86042876658658,98.02956847052117,2.432433184783477,"Cionel Pérez","BAL",2022,27,8.027029509785475,1.351351769324154,0.30153846153846153,3.2980691677335083,0.20582121,"Cionel Perez",19614,672335
"Cody Bolton","PIT",21.1,90.45220883534138,,,,103.02442748091602,,93.24933333333334,,,99.95692307692308,91.59692307692309,94.41780219780222,6.328125942964247,"Cody Bolton","PIT",2023,25,9.28125138301423,2.1093753143214156,0.4090909090909091,5.270665659848646,0.20560748,"Cody Bolton",23265,675989
"Dillon Tate","BAL",73.2,,104.55634057971014,,,107.31078066914496,,97.97890625,,,102.60947955390336,102.19665427509292,103.43568773234202,3.0542993806207464,"Dillon Tate","BAL",2022,28,7.330318513489791,0.9909504657125088,0.2512315270935961,3.478946927337698,0.20547945,"Dillon Tate",17796,622253
"Andrew Vasquez","- - -",57,84.48870967741935,83.96172839506173,,,106.25587392550145,83.71627906976745,52.73076923076924,,,108.32794520939997,91.20542077764229,99.77431352396329,3.789474571841123,"Andrew Vasquez","- - -",2022,29,8.368423012815812,1.3859652369233737,0.2883435582822086,4.461427529703865,0.20542636,"Andrew Vasquez",19482,607755
"Ryan Borucki","- - -",65.2,,93.26825396825399,,,107.33398275554572,,99.89999999999998,,,98.75868341791094,98.83358176707016,99.31687106083285,3.70050856366111,"Ryan Borucki","- - -",2022,29,7.40101712732222,0.9898479697035891,0.2247191011235955,4.4944401261662,0.20532319,"Ryan Borucki",16350,621366
"Carlos Carrasco","NYM",242,90.57571324067301,91.53132250580046,94.59999999999998,,108.04541180994813,98.1588477366255,108.64475655430712,,,93.0338271908552,102.12039348528954,99.2656062171358,5.020661473591795,"Carlos Carrasco","NYM",2022,36,8.107438527726009,1.4669422412552158,0.3365921787709497,4.396872579365979,0.20527307,"Carlos Carrasco",6632,471911
"Tayler Scott","- - -",29.2,95.4549295774648,91.5625,,,108.53059210526314,,87.59285714285716,,,95.43414839797639,97.19415314080945,100.06242622259694,6.067417030638155,"Tayler Scott","- - -",2022,31,9.101125545957233,1.9550565987611832,0.40425531914893614,4.849041414880745,0.20408163,"Tayler Scott",13652,605463
"Bryan Shaw","- - -",104,,86.66468635531136,98.74415929203539,,101.33055555555556,98.53333333333333,84.49795918367346,,,100.73611749856569,95.94826391279405,97.5195374805344,4.8461546904943456,"Bryan Shaw","- - -",2022,34,7.9615398486692825,1.3461540806928738,0.2891156462585034,4.434666737391208,0.20399113,"Bryan Shaw",8110,543766
"Yerry De Los Santos","PIT",50,106.14000000000001,93.50807086614172,,,102.59847328244275,,90.60285714285713,,,95.94751773049644,98.6899527186761,96.2596926713948,4.140000789642484,"Yerry De Los Santos","PIT",2022,25,7.920001510620406,1.2600002403259736,0.24647887323943662,4.021834381423643,0.2037037,"Yerry De Los Santos",21420,660787
"Keaton Winn","SFG",42.1,97.7764705882353,90.25824175824175,,110.11003039513679,103.61428571428571,,,,,119.99150934723622,99.61222240599994,103.53183924290752,4.677165494818665,"Keaton Winn","SFG",2023,25,7.440945105393331,1.0393701099597032,0.2542372881355932,4.365276613317663,0.20348837,"Keaton Winn",23499,676775
"Tylor Megill","NYM",173.2,92.53846607669615,,109.74,118.3,104.97391304347826,95.75613207547168,98.16192468619248,,,94.14449332394854,97.42059200891413,96.35992309872232,4.8195779380327775,"Tylor Megill","NYM",2022,26,8.08445331540982,1.4856046690710354,0.3188976377952756,4.638436717431297,0.20338983,"Tylor Megill",21318,656731
"Osvaldo Bido","PIT",50.2,93.47376425855514,90.48454545454547,93.95,,102.93283132530122,,87.27634408602151,,,97.00934394904458,96.3002294210014,95.38034632652159,5.8618425098235205,"Osvaldo Bido","PIT",2023,27,8.52631637792512,1.500000103523864,0.32903225806451614,4.103724628596098,0.20338983,"Osvaldo Bido",23150,674370
"Wil Crowe","PIT",85.2,95.11407407407408,94.298322147651,,,112.2926782273603,96.54634146341463,101.40881670533639,,,106.54624407447562,98.91644450026196,102.08405665727933,4.412451836705127,"Wil Crowe","PIT",2022,27,8.0894950339594,1.4474709728873962,0.2809917355371901,4.482608856105103,0.20316623,"Wil Crowe",19800,640444
